chunk_id,subject,relation,object
1,we,capture,chains
1,it,capture,chains
1,that,remove,preﬁx
1,core,form,substitution
1,it,optimize,transformations
1,translations,have,properties
1,inﬁnite,understand,calculus
1,dependencies,preserve,process
1,it,have,subterms
1,that,rank,expressions
1,which,unfold,steps
1,Regularity,use,binding
1,this,suggest,which
2,Regularity,use,binding
2,it,unfold,process
2,notion,prove,ones
2,that,capture,sense
2,that,generate,subterms
2,it,show,inﬁnite
2,λ,unfold,steps
2,we,coincide,Grabmayer
2,it,capture,chain
2,it,contain,Section
2,it,contain,details
2,that,play,Section
2,we,capture,chains
2,we,establish,regularity
3,it,contain,Section
3,it,contain,details
3,that,play,Section
3,we,capture,chains
3,that,change,sense
3,that,name,trees
3,expressions,close,steps
3,we,draw,literature
3,we,allow,terms
3,we,formalize,symbol
3,Σ,denote,preﬁx
3,Grabmayer,remove,bindings
3,strategies,give,regularity
4,Σ,denote,preﬁx
4,Grabmayer,remove,bindings
4,ϱ,call,Reg
4,that,branch,right
4,steps,take,preﬁx
4,symbols,λ,notation
4,that,bind,occurrences
4,we,refer,Calculus
4,preﬁxes,see,Fig
4,binding,remove,preﬁx
4,we,gather,strategies
4,▸,set,del
4,S,state,form
5,S,state,form
5,regularity,imply,▸
5,systems,inﬁnite,derivations
5,we,prove,derivability
5,λx,bind,Grabmayer
5,we,study,]
5,assumptions,assign,Reg
5,instances,guarantee,threads
6,systems,study,]
6,assumptions,assign,Reg
6,instances,guarantee,systems
6,derivation,note,CRS
6,we,link,▸
6,that,contain,repetition
6,This,apply,Reg
6,formulas,have,preﬁx
6,we,capture,term
6,characterization,think,interest
6,which,capture,chains
6,the,assume,the
7,which,capture,chains
7,inﬁnite,deﬁne,position
7,chain,capture,links
7,we,encounter,terms
7,scopes,overlap,words
7,we,denote,p
7,p,bind,Proof
7,⃗,imply,preﬁx
7,Statement,show,two
7,that,project,annotations
7,unfoldings,complete,system
8,that,project,annotations
8,it,hold,inﬁnite
8,proposition,generate,information
8,statements,hold,item
8,proofs,base,preterms
8,we,follow,proposition
8,proposition,annotate,Grabmayer
8,lemma,show,Proof
8,chain,have,length
8,positions,establish,step
8,we,capture,chain
8,we,obtain,sequence
9,we,obtain,sequence
9,we,perform,step
9,that,annotate,Grabmayer
9,that,inﬁnity,limit
9,that,pin,inﬁnite
9,that,pass,terms
9,all,shorten,preﬁx
9,we,obtain,accentuation
74,situation,leave,ronment
74,=,leave,d
74,¬,exclude,distinctions
74,one,•,abstraction
74,cases,remain,rules
74,case,leave,rules
74,cases,show,abstraction
74,=,leave,environment
74,reduction,imply,substitution
74,we,show,definitions
10,that,pass,terms
10,all,shorten,preﬁx
10,we,obtain,theorem
10,vertex,ﬁnite,vertices
10,which,proceed,transformations
10,We,focus,direction
10,we,follow,proposition
10,that,close,.
10,We,observe,Ô⇒
10,correspondence,reﬂect,derivations
10,lemma,µ,▸
11,We,observe,Ô⇒
11,correspondence,reﬂect,derivations
11,lemma,µ,▸
11,any,mention,its
11,lemma,fold,derivations
11,right,preﬁxe,derivation
11,we,preﬁxe,ility
11,a,exist,Proof
11,that,give,assumptions
11,Grabmayer,describe,derivation
12,that,give,assumptions
12,which,establish,theorem
12,that,condense,results
12,structure,involve,proofs
12,the,accord,bisimulation
12,that,reﬂect,graphs
12,languages,compile,languages
14,diﬀerences,express,which
14,we,use,induction
14,we,consider,function
14,truncations,provide,bounds
14,inequalities,calculate,Γ
14,case,prove,Example
14,that,adjust,Example
14,paper,follow,Alzer
14,indication,give,Section
14,we,derive,bounds
14,functions,provide,formula
14,we,prove,article
14,we,prove,the
15,we,derive,bounds
15,functions,provide,formula
15,we,prove,article
15,Theorem,give,Euler
15,We,show,N¨orlund
15,term,note,monotonicity
15,which,bind,F
15,bounds,attribute,Sonin
15,integration,change,summations
15,functions,appear,indices
15,connection,follow,case
15,We,note,that
15,we,vanish,parts
15,we,obtain,counterpart
16,We,note,that
16,we,vanish,parts
16,we,obtain,counterpart
16,that,let,case
16,B,imply,4
16,We,give,result
16,it,make,Γ
16,inequalities,hold,Theorem
16,It,use,expansion
16,We,follow,properties
16,we,log,Corollary
16,we,approximate,illustration
16,We,ﬁrst,when
17,we,log,Corollary
17,we,approximate,illustration
17,we,use,series
17,we,see,functions
18,Σ,let,cube
18,proof,combine,methods
18,Σ,see,[
18,∗,support,DMS-0111298
18,Research,support,DMS-0100289
18,it,serve,size
18,sites,occupy,occupation
18,measure,see,networks
18,call,place,neighbours
18,calls,make,graph
18,distribution,mix,model
18,M,give,
18,I,,probability
18,it,converge,distribution
18,we,need,deﬁnitions
18,time,bound,Vigoda
18,Σ,show,direction
18,probability,tend,constant
19,it,converge,distribution
19,we,need,deﬁnitions
19,time,bound,Vigoda
19,Σ,show,direction
19,dynamics,mix,which
19,study,make,torus
19,This,diﬀer,Galvin
19,it,deﬁne,even
19,boundary,recede,origin
19,this,accord,measure
19,time,mix,Section
19,verifying,deal,issues
19,we,establish,notation
19,we,,that
19,which,imply,log
19,d,imply,
19,We,present,argument
19,that,imply,condition
20,d,imply,
20,We,present,argument
20,constant,be,set
20,=,=,Theorem
20,they,diﬀer,coordinate
20,hypercube,satisﬁes,Bezrukov
20,constant,depend,Theorem
20,speciﬁc,d,Theorem
20,it,give,min
20,Σ,satisfy,Theorem
20,we,have,that
20,matrix,show,small
20,time,mix,measure
20,We,consider,set
20,Theorem,follow,7
21,time,mix,measure
21,We,consider,set
21,Theorem,follow,7
21,which,follow,Chernoﬀbounds
21,we,use,i
21,which,use,3
21,both,use,3
21,we,use,17
21,O,show,
21,bound,base,Sapozhenko
21,Theorem,have,≤
21,we,get,10
21,Σ,satisfy,Theorem
21,proof,involve,approximation
21,We,begin,outline
21,we,produce,part
21,approach,give,19
22,we,produce,part
22,approach,give,19
22,we,begin,notion
22,we,note,later
22,observations,give,24
22,reﬁning,turn,lemmas
22,we,obtain,Theorem
22,,use,coeﬃcients
22,bound,bind,25
22,bounds,exp,g
22,we,note,27
22,we,get,Theorem
22,We,turn,Lemmata
22,We,appeal,result
23,bounds,exp,g
23,we,note,27
23,we,get,Theorem
23,We,turn,Lemmata
23,We,appeal,result
23,lemma,follow,Σ
23,we,refer,18
23,ﬁx,terminate,Proof
23,We,terminate,F
23,that,follow,Claim
23,neighbourhoods,remove,Step
23,outputs,remove,
23,which,contain,Step
23,∇,draw,
23,we,=,
23,which,obtain,G
23,procedure,produce,outputs
23,lemma,follow,outputs
23,author,visit,Redmond
23,authors,thank,support
23,van,den,Berg
24,procedure,produce,outputs
24,lemma,follow,outputs
24,author,visit,Redmond
24,authors,thank,support
24,van,den,Berg
24,Kelly,give,graphs
78,We,type,Γ
78,validity,type,abs
78,we,know,Γ
78,we,type,context
78,We,show,step
78,equivalences,derive,Γ
78,Γ,know,conv
78,Γ,know,Law
78,Γ,know,congruence
25,which,generalize,KIM
25,cases,know,numbers
25,purpose,vestigate,numbers
25,we,involve,functions
25,We,derive,numbers
25,latter,reduce,generalized
25,which,generalize,coefﬁcients
25,which,polynomial,kind
25,mathematicians,study,numbers
25,idea,originate,papers
25,investi-,gate,them
25,polynomials,rediscover,second
25,colleagues,study,equations
25,idea,extend,functions
25,things,uncover,which
25,we,study,words
25,that,need,paper
25,we,note,that
26,that,need,paper
26,we,note,that
26,numbers,deﬁne,k
26,numbers,deﬁne,∞
26,numbers,deﬁne,Note
26,we,note,that
26,following,relate,coefﬁcients
26,we,get,19
26,we,get,1
26,we,follow,theorem
26,We,observe,⟨−
26,we,have,λ
26,we,get,λ
27,we,follow,theorem
27,We,observe,⟨−
27,we,have,λ
27,we,get,λ
27,we,follow,theorem
27,polynomials,deﬁne,27
27,we,follow,corollary
27,We,observe,that
27,we,get,31
27,λ,have,
27,us,take,λ
27,we,note,λ
27,we,follow,theorem
27,we,note,that
27,we,follow,theorem
27,we,note,that
28,we,note,that
28,we,follow,theorem
28,we,note,that
28,we,follow,theorem
28,we,get,41
28,we,m,λ
28,we,get,44
28,H,m,46
28,we,get,
28,T,m,49
28,H,m,
28,We,observe,that
28,we,m,that
28,T,m,
28,It,show,that
28,we,have,∞
28,we,have,
28,we,observe,that
79,Γ,know,case
79,it,follow,Γ
79,we,know,hypothesis
79,we,type,Γ
79,argument,extend,reduction
79,property,refer,step
79,reduction,use,types
79,Law,extend,types
79,We,conclude,hierarchies
79,Law,construct,typings
79,type,terminate,expression
79,typing,decrease,height
29,we,have,∞
29,we,have,
29,we,have,65
29,we,follow,corollary
29,Simsek,give,"17,Theorems"
29,we,get,10
29,we,have,
30,University,kellis@cornell.edu,DeepMind
30,that,base,results
30,models,guide,searches
30,drawback,synthesize,programs
30,We,give,DSL
30,which,loop,computations
30,L,show,domain
30,algorithms,consider,programs
30,information,deem,parts
30,that,adapt,search
30,that,rely,evaluation
30,it,desire,values
30,functionality,use,which
30,reasoning,require,planning
30,lambda,recognize,directions
31,it,desire,values
31,functionality,use,which
31,reasoning,require,planning
31,lambda,perform,computations
31,we,address,difficulties
31,We,lambda,λy
31,variable,exist,ones
31,difficulty,use,models
31,changes,lead,behavior
31,that,reflect,semantics
31,inputs,analyze,task
31,encoding,enable,lambdas
31,We,choose,network
31,direction,tailor,task
31,We,demonstrate,manipulation
31,We,use,operations
31,we,train,scratch
31,that,give,examples
31,that,produce,values
31,Programs,apply,values
32,functions,use,operations
32,we,train,scratch
32,that,give,examples
32,that,produce,values
32,Programs,apply,values
32,f,create,Values
32,which,scope,variables
32,we,introduce,variables
32,expressions,include,input
32,model,reason,expressions
32,option,apply,networks
32,expressions,have,semantics
32,string,sort,boolean
32,lists,describe,length
32,property,lead,representation
32,execution,result,error
32,results,provide,expressions
33,property,lead,representation
33,execution,result,error
33,values,explore,output
33,that,encoding,vector
33,which,explore,expression
33,programs,explore,context
33,network,use,learning
33,item,consist,examples
33,network,predict,operations
33,network,propose,argument
33,value,set,values
33,that,consider,expressions
33,terms,build,terms
33,aspect,give,examples
33,we,probe,behavior
33,way,violate,property
33,structure,illustrate,expression
34,aspect,give,examples
34,we,probe,behavior
34,way,violate,property
34,structure,illustrate,expression
34,we,build,programs
34,that,call,addition
34,input,canonicalize,naming
34,care,like,functions
34,variables,know,form
34,tokens,highlight,blue
34,that,appear,column
34,We,allow,them
34,which,use,properties
34,expressions,produce,I
34,arguments,know,solution
34,tuples,hold,training
35,which,use,properties
35,expressions,produce,I
35,arguments,know,solution
35,model,learn,signals
35,we,cover,scenarios
35,arguments,include,sign
35,time,run,search
35,we,use,DSL
35,expression,refer,examples
35,which,change,fashion
35,work,remain,lambda
35,it,compare,runs
35,that,describe,objects
35,we,follow,Module
35,We,include,constants
35,set,encode,signatures
35,we,include,Search
36,set,encode,signatures
36,We,change,procedure
36,search,find,solution
36,it,explore,direction
36,we,evaluate,domain
36,that,emphasize,expressions
36,that,enable,functionality
36,DSL,include,DSL
36,which,enrich,programs
36,literals,generate,DSL
36,This,serve,tasks
36,%,use,program
36,training,use,dataset
36,that,describe,tasks
36,we,generate,time
37,%,use,program
37,training,use,dataset
37,that,describe,tasks
37,we,generate,task
37,that,exist,ones
37,that,have,knowledge
37,examples,make,10
37,operation,use,10
37,we,have,inclusive
37,which,use,GPUs
37,We,carry,C
37,which,change,weight
37,which,result,examples
37,we,train,initializations
38,which,change,weight
38,which,result,examples
38,we,train,initializations
38,We,use,code
38,that,describe,code
38,we,solve,task
38,timeout,reach,examples
38,approach,use,limit
38,We,repeat,sampling
38,which,use,difficulty
38,restarts,compare,methods
38,which,have,rate
38,LLM,train,DSL
38,task,correlate,data
38,Synthesis,result,tasks
38,areas,represent,method
38,group,run,L
38,tasks,have,tasks
39,Synthesis,result,tasks
39,areas,represent,method
39,group,run,L
39,tasks,have,tasks
39,model,stay,tasks
39,restarts,explain,tasks
39,We,identify,editing
39,restarts,lose,tasks
39,which,implement,DSL
39,that,minimize,solution
39,L,achieve,margin
39,which,contextualize,results
39,expressions,use,tasks
39,solution,choose,construction
39,that,hold,cases
39,tasks,reflect,tasks
39,this,force,teacher
39,UniqueRandomizer,avoid,time
40,that,hold,cases
40,tasks,reflect,tasks
40,this,force,teacher
40,approach,sample,restarts
40,DSL,compare,languages
40,learning,architecture,synthesis
40,that,synthesize,synthesis
40,DSL,predefine,functions
40,that,reduce,space
40,that,resolve,difficulties
40,that,enforce,constraints
40,we,analyze,semantics
40,We,pretraine,parameters
40,authors,thank,comments
42,We,formalize,calculus
42,We,restate,definition
42,variables,let,M
42,examples,cover,problems
42,we,know,hypothesis
42,we,use,lambda
42,We,organize,properties
42,index,signal,bounds
42,we,define,DSL
42,each,fix,results
42,we,specify,properties
42,which,compare,DSL
42,properties,use,length
43,we,specify,properties
43,which,compare,DSL
43,property,evaluate,property
43,that,find,search
43,we,describe,examples
43,value,encode,length
43,operations,list,range(1
43,section,select,tasks
43,which,use,experiments
43,=,inputs_dict,function
43,a,resolve,M
44,a,resolve,renames
44,solution,inputs_dict,outputs
44,L,take,seconds
44,all,note,solution
44,we,follow,procedure
44,norm,apply,projection
44,We,use,expressions
44,values,explore,operator
44,O,get,representation
44,we,use,operators
44,head,hide,512
44,we,use,size
45,O,get,representation
45,we,use,operators
45,head,hide,512
45,we,use,size
45,analysis,contextualize,bucket
45,output,oppose,list
45,which,explain,results
45,output,oppose,list
45,tasks,have,distributions
47,We,present,expressions
47,It,originate,project
47,which,handle,expressions
47,properties,include,types
47,deductions,formalize,structures
47,version,find,43
47,appendices,propose,system
77,Γ,start,abs
77,property,apply,case
77,we,note,Proof
77,we,type,properties
77,ii,imply,proposition
77,We,conclude,validity
77,properties,type,validity
77,we,follow,definition
77,Definition,context,Γ
77,c,follow,FV
77,we,follow,d
77,rule,follow,Law
77,that,follow,substitution
77,we,apply,def
77,We,type,Γ
77,Γ,imply,Closure
49,4.9.7,put,things
50,4.9.7,put,things
52,section,provide,ples
52,sections,contain,systems
52,we,type,expressions
52,we,provide,some
75,=,leave,environment
75,reduction,imply,substitution
75,b,introduce,stitution
75,it,turn,chains
75,evaluation,deliver,result
75,We,abbreviate,Proof
75,operation,affect,evaluation
75,b,follow,hypothesis
75,¬,imply,Proof
75,axiom,have,side
75,=,•,z
75,E,know,Law
75,we,follow,E
75,we,turn,proposition
53,section,provide,ples
53,sections,contain,systems
53,we,type,expressions
53,we,provide,context
53,instances,form,products
53,This,underlie,functions
53,typing,type,systems
53,function,play,type
53,disjoint,have,type
53,it,relate,side
53,re-,late,relation
53,operator,define,calculus
53,systems,gate,proaches
53,23,know,framework
53,type,have,type
53,This,allow,size
53,assumption,know,paradoxes
53,This,see,Section
53,We,review,Section
53,types,interpret,proofs
53,we,describe,operators
54,assumption,know,paradoxes
54,This,see,Section
54,We,review,Section
54,types,interpret,proofs
54,we,use,propositions
54,we,type,calculi
54,quantification,cover,roles
54,we,see,rules
54,consistency,show,Section
54,introduction,derive,quantification
54,⊢,lead,paradoxes
54,functions,extend,operators
55,⊢,lead,paradoxes
55,functions,extend,operators
55,means,enhance,operators
55,that,provide,deductions
55,notation,maximise,universal
55,deductions,provide,abstractions
55,role,use,importance
55,notation,orient,abstraction
55,explanation,give,Sections
55,example,illustrate,interface
55,application,show,deductions
55,Γ,instantiate,abstraction
55,abstractions,have,interpretations
55,distinction,represent,relation
56,application,show,deductions
56,Γ,instantiate,abstraction
56,abstractions,have,interpretations
56,distinction,represent,relation
56,rule,remain,rules
56,P,follow,conjunctions
56,laws,extend,way
56,products,have,case
56,which,extend,coherence
56,we,orient,sums
56,rules,describe,interpretation
56,introduction,follow,disjunction
56,operator,define,negation
56,they,use,type
56,which,eliminate,deductions
56,falsehood,rule,negation
57,they,use,type
57,which,eliminate,deductions
57,falsehood,assume,axioms
57,deductions,see,Section
57,this,complete,w.r.t
57,setting,encode,interpretation
57,remainder,follow,tion
57,Readers,read,Section
57,part,contain,types
57,we,orient,style
57,which,formalize,assumptions
57,systems,type,formulae
57,example,know,constructions
57,which,see,=
57,functions,play,relation
58,functions,play,relation
58,we,bind,mechanism
58,abstraction,work,itself
58,we,require,systems
58,which,be,expression
58,we,follow,forms
58,operators,seem,middle
58,we,type,encodings
58,we,adopt,approach
59,operators,seem,middle
59,we,type,encodings
59,com-,pare,laws
59,This,nest,resolution
59,assumptions,merge,operators
59,We,type,laws
59,which,turn,abstraction
59,it,violate,example
59,solution,tecte,definition
59,that,type,expressions
59,consequence,obtain,rule
59,that,require,type
59,This,lead,form
59,This,investigate,context
59,definitions,axiom,axioms
59,we,type,abstraction
60,that,require,type
60,This,lead,form
60,This,investigate,context
60,definitions,axiom,axioms
60,we,define,abtractions
60,we,provide,expressions
60,rule,lead,inconsistency
60,one,follow,proof
60,abstraction,type,rules
60,properties,summarize,Table
60,this,have,operators
60,we,introduce,operators
60,we,introduce,abstractions
60,they,represent,constructs
60,distinction,imply,projection
61,we,introduce,operators
61,we,introduce,abstractions
61,they,represent,constructs
61,properties,summarize,Table
61,relation,treat,expressions
61,This,define,negation
61,which,eliminate,tions
61,it,prove,abstraction
61,it,negate,variable
61,application,yield,effect
61,they,derive,calculus
61,we,violate,reduction
62,application,yield,effect
62,they,derive,calculus
62,we,violate,reduction
62,axioms,assume,axioms
62,one,inspire,calculus
62,Γ,summarize,Table
62,scheme,use,axioms
62,we,cast,b
62,possibility,include,axiom
62,type,type,it
62,approach,use,casting
62,it,instantiate,⊢
62,we,obtain,⊢
62,This,motivate,mapping
63,it,instantiate,⊢
63,we,obtain,⊢
63,This,motivate,mapping
63,operators,use,axioms
63,axioms,reconstruct,PTS
63,analysis,struct,a
63,operations,sum,products
63,Elimination,go,sum
63,abstractions,type,tions
63,Operations,embed,logic
63,This,complete,presentation
63,which,define,variables
63,We,define,relation
63,we,context,Γ
63,⊕,stand,
63,it,note,FV
64,⊕,stand,
64,y,insert,expression
64,clashes,rename,variables
64,lation,use,notation
64,we,avoid,clashes
64,one,rename,necessity
64,Reduction,define,expression
64,it,lead,result
64,we,use,sequences
64,Definition,define,reduction
64,notations,contain,congruences
64,we,type,reduction
64,assumption,justify,assumption
64,Γ,declare,variables
64,Γ,satisfy,Table
64,We,use,notation
76,case,•,z
76,E,know,Law
76,we,follow,E
76,we,turn,proposition
76,we,know,proposition
76,We,show,N
76,us,consider,Proof
76,we,show,congruence
76,We,type,typing
76,Definition,type,typing
76,We,type,rule
76,Γ,follow,abs
76,we,show,context
76,Γ,start,abs
76,property,apply,case
76,we,note,Proof
76,we,type,properties
76,Γ,infer,that
65,assumption,justify,assumption
65,Γ,declare,variables
65,Γ,satisfy,Table
65,We,type,relation
65,we,mix,notation
65,we,use,both
65,determination,type,typing
65,we,obtain,⊢
65,classification,show,Table
65,One,differentiate,axioms
65,operation,eliminate,level
65,Γ,indicate,validity
65,we,use,theories
65,we,write,context
65,expressions,note,rules
65,which,use,rule
66,we,write,context
66,expressions,note,rules
66,which,use,rule
66,we,axiom,axioms
66,laws,miss,example
66,C,see,A
66,We,follow,¬
66,which,relate,counterpart
66,we,reject,sistencies
66,rules,avoid,definitions
66,they,present,examples
66,we,result,formulas
66,This,discuss,page
66,Γ,type,rule
66,proposition,type,abstraction
67,Γ,type,rule
67,proposition,type,abstraction
67,we,type,a
67,This,¬,negation
67,It,show,schemes
67,relation,formalize,Equality
67,products,axiomatize,products
67,we,see,Section
67,We,follow,deduction
67,One,base,axioms
67,One,use,mathematics
67,it,deal,functions
68,One,base,axioms
68,One,use,mathematics
68,it,deal,functions
68,interpretation,lead,consequences
68,which,malize,condition
68,definition,adapt,function
68,use,depend,hand
68,function,derive,properties
68,one,need,mathematics
68,sets,set,principle
68,One,use,comprehension
68,Use,axiomatize,Section
68,Casting,use,the
69,Use,axiomatize,Section
69,we,include,Section
69,proof,run,law
69,+,construct,deduction
69,one,use,p
69,we,instantiate,integers
69,expression,begin,property
69,consequence,type,relation
69,we,show,type
69,We,show,reduction
69,we,mention,identifier
70,we,show,type
70,We,show,reduction
70,we,indicate,tion
70,we,introduce,pattern
70,Remark,follow,style
70,We,begin,reduction
70,we,assume,tution
70,we,apply,axioms
70,we,show,reduction
70,they,work,operators
70,properties,remain,operators
70,cases,vii,position
70,approach,adopt,project
71,cases,vii,position
71,approach,adopt,project
71,which,relate,steps
71,which,imply,confluence
71,we,give,overview
71,confluence,underlie,substitutions
71,instances,unfold,instances
71,occurrences,substitute,ers
71,We,define,substitutions
71,function,treat,abstractions
71,we,avoid,clashes
71,which,restrict,context
71,Definition,satisfy,Table
71,which,record,definitions
72,which,denote,environments
72,E,decompose,substitution
72,axioms,be,definition
72,We,end,substitution
72,we,begin,reduction
